,Disease,State,LGA,co_0to28d,co_1to11m,co_12to59m,ci_0to28d,ci_1to11m,ci_12to59m,dio_0to28d,dio_1to11m,dio_12to59m,Month,year,Case Observed total ,Case Investigated Total,Total Cases,Total deaths,Date,ID
5575,Malnutrition,Kogi,Olamaboro,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGKO
5576,Malnutrition,Kogi,Olamaboro,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGKO
5577,Malnutrition,Kogi,Omala,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGKO
5578,Malnutrition,Kogi,Omala,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGKO
5579,Malnutrition,Kogi,Omala,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGKO
5580,Malnutrition,Kogi,Omala,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGKO
5581,Malnutrition,Kogi,Omala,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGKO
5582,Malnutrition,Kogi,Omala,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGKO
5583,Malnutrition,Kogi,Omala,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGKO
5584,Malnutrition,Kogi,Omala,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGKO
5585,Malnutrition,Kogi,Omala,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGKO
5586,Malnutrition,Kogi,Omala,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGKO
5587,Malnutrition,Kogi,Omala,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGKO
5588,Malnutrition,Kogi,Omala,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGKO
5589,Malnutrition,Kogi,Yagba East,0,0,3,0,0,0.0,0,0,0,Jan,2013,3,0.0,3.0,0,"Tuesday, January 1, 2013",NGKO
5590,Malnutrition,Kogi,Yagba East,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGKO
5591,Malnutrition,Kogi,Yagba East,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGKO
5592,Malnutrition,Kogi,Yagba East,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGKO
5593,Malnutrition,Kogi,Yagba East,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGKO
5594,Malnutrition,Kogi,Yagba East,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGKO
5595,Malnutrition,Kogi,Yagba East,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGKO
5596,Malnutrition,Kogi,Yagba East,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGKO
5597,Malnutrition,Kogi,Yagba East,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGKO
5598,Malnutrition,Kogi,Yagba East,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGKO
5599,Malnutrition,Kogi,Yagba East,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGKO
5600,Malnutrition,Kogi,Yagba East,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGKO
5601,Malnutrition,Kogi,Yagba West,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGKO
5602,Malnutrition,Kogi,Yagba West,0,2,0,0,0,0.0,0,0,0,Feb,2013,2,0.0,2.0,0,"Friday, February 1, 2013",NGKO
5603,Malnutrition,Kogi,Yagba West,0,0,5,0,0,0.0,0,0,0,Mar,2013,5,0.0,5.0,0,"Friday, March 1, 2013",NGKO
5604,Malnutrition,Kogi,Yagba West,0,2,5,0,0,0.0,0,0,0,Apr,2013,7,0.0,7.0,0,"Monday, April 1, 2013",NGKO
5605,Malnutrition,Kogi,Yagba West,0,0,6,0,0,0.0,0,0,0,May,2013,6,0.0,6.0,0,"Wednesday, May 1, 2013",NGKO
5606,Malnutrition,Kogi,Yagba West,0,0,2,0,0,0.0,0,0,0,Jun,2013,2,0.0,2.0,0,"Saturday, June 1, 2013",NGKO
5607,Malnutrition,Kogi,Yagba West,0,1,0,0,0,0.0,0,0,0,Jul,2013,1,0.0,1.0,0,"Monday, July 1, 2013",NGKO
5608,Malnutrition,Kogi,Yagba West,0,0,2,0,0,0.0,0,0,0,Aug,2013,2,0.0,2.0,0,"Thursday, August 1, 2013",NGKO
5609,Malnutrition,Kogi,Yagba West,6,6,0,0,0,0.0,0,0,0,Sep,2013,12,0.0,12.0,0,"Sunday, September 1, 2013",NGKO
5610,Malnutrition,Kogi,Yagba West,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGKO
5611,Malnutrition,Kogi,Yagba West,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGKO
5612,Malnutrition,Kogi,Yagba West,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGKO
5613,Malnutrition,Kwara,Asa,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGKW
5614,Malnutrition,Kwara,Asa,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGKW
5615,Malnutrition,Kwara,Asa,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGKW
5616,Malnutrition,Kwara,Asa,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGKW
5617,Malnutrition,Kwara,Asa,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGKW
5618,Malnutrition,Kwara,Asa,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGKW
5619,Malnutrition,Kwara,Asa,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGKW
5620,Malnutrition,Kwara,Asa,0,0,8,0,0,0.0,0,0,0,Aug,2013,8,0.0,8.0,0,"Thursday, August 1, 2013",NGKW
5621,Malnutrition,Kwara,Asa,0,0,9,0,0,0.0,0,0,0,Sep,2013,9,0.0,9.0,0,"Sunday, September 1, 2013",NGKW
5622,Malnutrition,Kwara,Asa,0,0,8,0,0,0.0,0,0,0,Oct,2013,8,0.0,8.0,0,"Tuesday, October 1, 2013",NGKW
5623,Malnutrition,Kwara,Asa,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGKW
5624,Malnutrition,Kwara,Asa,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGKW
5625,Malnutrition,Kwara,Baruten,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGKW
5626,Malnutrition,Kwara,Baruten,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGKW
5627,Malnutrition,Kwara,Baruten,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGKW
5628,Malnutrition,Kwara,Baruten,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGKW
5629,Malnutrition,Kwara,Baruten,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGKW
5630,Malnutrition,Kwara,Baruten,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGKW
5631,Malnutrition,Kwara,Baruten,0,0,1,0,0,0.0,0,0,0,Jul,2013,1,0.0,1.0,0,"Monday, July 1, 2013",NGKW
5632,Malnutrition,Kwara,Baruten,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGKW
5633,Malnutrition,Kwara,Baruten,0,2,0,0,0,0.0,0,0,0,Sep,2013,2,0.0,2.0,0,"Sunday, September 1, 2013",NGKW
5634,Malnutrition,Kwara,Baruten,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGKW
5635,Malnutrition,Kwara,Baruten,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGKW
5636,Malnutrition,Kwara,Baruten,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGKW
5637,Malnutrition,Kwara,Edu,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGKW
5638,Malnutrition,Kwara,Edu,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGKW
5639,Malnutrition,Kwara,Edu,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGKW
5640,Malnutrition,Kwara,Edu,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGKW
5641,Malnutrition,Kwara,Edu,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGKW
5642,Malnutrition,Kwara,Edu,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGKW
5643,Malnutrition,Kwara,Edu,0,0,1,0,0,0.0,0,0,0,Jul,2013,1,0.0,1.0,0,"Monday, July 1, 2013",NGKW
5644,Malnutrition,Kwara,Edu,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGKW
5645,Malnutrition,Kwara,Edu,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGKW
5646,Malnutrition,Kwara,Edu,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGKW
5647,Malnutrition,Kwara,Edu,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGKW
5648,Malnutrition,Kwara,Edu,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGKW
5649,Malnutrition,Kwara,Ekiti,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGKW
5650,Malnutrition,Kwara,Ekiti,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGKW
5651,Malnutrition,Kwara,Ekiti,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGKW
5652,Malnutrition,Kwara,Ekiti,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGKW
5653,Malnutrition,Kwara,Ekiti,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGKW
5654,Malnutrition,Kwara,Ekiti,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGKW
5655,Malnutrition,Kwara,Ekiti,0,1,0,0,0,0.0,0,0,0,Jul,2013,1,0.0,1.0,0,"Monday, July 1, 2013",NGKW
5656,Malnutrition,Kwara,Ekiti,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGKW
5657,Malnutrition,Kwara,Ekiti,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGKW
5658,Malnutrition,Kwara,Ekiti,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGKW
5659,Malnutrition,Kwara,Ekiti,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGKW
5660,Malnutrition,Kwara,Ekiti,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGKW
5661,Malnutrition,Kwara,Ifelodun,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGKW
5662,Malnutrition,Kwara,Ifelodun,0,100,600,0,0,0.0,0,0,0,Feb,2013,700,0.0,700.0,0,"Friday, February 1, 2013",NGKW
5663,Malnutrition,Kwara,Ifelodun,23,30,40,0,0,0.0,0,0,0,Mar,2013,93,0.0,93.0,0,"Friday, March 1, 2013",NGKW
5664,Malnutrition,Kwara,Ifelodun,0,150,300,0,0,0.0,0,0,0,Apr,2013,450,0.0,450.0,0,"Monday, April 1, 2013",NGKW
5665,Malnutrition,Kwara,Ifelodun,0,112,700,0,0,0.0,0,0,0,May,2013,812,0.0,812.0,0,"Wednesday, May 1, 2013",NGKW
5666,Malnutrition,Kwara,Ifelodun,0,101,280,0,0,0.0,0,0,0,Jun,2013,381,0.0,381.0,0,"Saturday, June 1, 2013",NGKW
5667,Malnutrition,Kwara,Ifelodun,0,40,50,0,0,0.0,0,0,0,Jul,2013,90,0.0,90.0,0,"Monday, July 1, 2013",NGKW
5668,Malnutrition,Kwara,Ifelodun,0,100,250,0,0,0.0,0,0,0,Aug,2013,350,0.0,350.0,0,"Thursday, August 1, 2013",NGKW
5669,Malnutrition,Kwara,Ifelodun,0,20,80,0,0,0.0,0,0,0,Sep,2013,100,0.0,100.0,0,"Sunday, September 1, 2013",NGKW
5670,Malnutrition,Kwara,Ifelodun,0,150,120,0,0,0.0,0,0,0,Oct,2013,270,0.0,270.0,0,"Tuesday, October 1, 2013",NGKW
5671,Malnutrition,Kwara,Ifelodun,0,350,180,0,0,0.0,0,0,0,Nov,2013,530,0.0,530.0,0,"Friday, November 1, 2013",NGKW
5672,Malnutrition,Kwara,Ifelodun,0,200,350,0,0,0.0,0,0,0,Dec,2013,550,0.0,550.0,0,"Sunday, December 1, 2013",NGKW
5673,Malnutrition,Kwara,Ilorin East,0,3,4,0,0,0.0,0,0,0,Jan,2013,7,0.0,7.0,0,"Tuesday, January 1, 2013",NGKW
5674,Malnutrition,Kwara,Ilorin East,0,0,3,0,0,0.0,0,0,0,Feb,2013,3,0.0,3.0,0,"Friday, February 1, 2013",NGKW
5675,Malnutrition,Kwara,Ilorin East,0,0,0,0,0,2.0,0,0,0,Mar,2013,0,2.0,2.0,0,"Friday, March 1, 2013",NGKW
5676,Malnutrition,Kwara,Ilorin East,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGKW
5677,Malnutrition,Kwara,Ilorin East,0,0,2,0,1,2.0,0,0,0,May,2013,2,3.0,5.0,0,"Wednesday, May 1, 2013",NGKW
5678,Malnutrition,Kwara,Ilorin East,0,0,0,0,2,1.0,0,0,0,Jun,2013,0,3.0,3.0,0,"Saturday, June 1, 2013",NGKW
5679,Malnutrition,Kwara,Ilorin East,0,0,3,0,7,4.0,0,2,0,Jul,2013,3,11.0,14.0,2,"Monday, July 1, 2013",NGKW
5680,Malnutrition,Kwara,Ilorin East,0,0,0,0,1,3.0,0,0,0,Aug,2013,0,4.0,4.0,0,"Thursday, August 1, 2013",NGKW
5681,Malnutrition,Kwara,Ilorin East,0,1,3,0,0,1.0,0,0,1,Sep,2013,4,1.0,5.0,1,"Sunday, September 1, 2013",NGKW
5682,Malnutrition,Kwara,Ilorin East,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGKW
5683,Malnutrition,Kwara,Ilorin East,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGKW
5684,Malnutrition,Kwara,Ilorin East,0,0,3,0,0,0.0,0,0,0,Dec,2013,3,0.0,3.0,0,"Sunday, December 1, 2013",NGKW
5685,Malnutrition,Kwara,Ilorin South,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGKW
5686,Malnutrition,Kwara,Ilorin South,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGKW
5687,Malnutrition,Kwara,Ilorin South,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGKW
5688,Malnutrition,Kwara,Ilorin South,0,0,2,0,0,0.0,0,0,0,Apr,2013,2,0.0,2.0,0,"Monday, April 1, 2013",NGKW
5689,Malnutrition,Kwara,Ilorin South,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGKW
5690,Malnutrition,Kwara,Ilorin South,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGKW
5691,Malnutrition,Kwara,Ilorin South,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGKW
5692,Malnutrition,Kwara,Ilorin South,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGKW
5693,Malnutrition,Kwara,Ilorin South,0,10,5,0,0,0.0,0,0,0,Sep,2013,15,0.0,15.0,0,"Sunday, September 1, 2013",NGKW
5694,Malnutrition,Kwara,Ilorin South,0,0,10,0,0,0.0,0,0,0,Oct,2013,10,0.0,10.0,0,"Tuesday, October 1, 2013",NGKW
5695,Malnutrition,Kwara,Ilorin South,0,3,7,0,0,0.0,0,0,0,Nov,2013,10,0.0,10.0,0,"Friday, November 1, 2013",NGKW
5696,Malnutrition,Kwara,Ilorin South,0,5,10,0,0,0.0,0,0,0,Dec,2013,15,0.0,15.0,0,"Sunday, December 1, 2013",NGKW
5697,Malnutrition,Kwara,Ilorin West,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGKW
5698,Malnutrition,Kwara,Ilorin West,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGKW
5699,Malnutrition,Kwara,Ilorin West,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGKW
5700,Malnutrition,Kwara,Ilorin West,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGKW
5701,Malnutrition,Kwara,Ilorin West,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGKW
5702,Malnutrition,Kwara,Ilorin West,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGKW
5703,Malnutrition,Kwara,Ilorin West,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGKW
5704,Malnutrition,Kwara,Ilorin West,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGKW
5705,Malnutrition,Kwara,Ilorin West,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGKW
5706,Malnutrition,Kwara,Ilorin West,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGKW
5707,Malnutrition,Kwara,Ilorin West,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGKW
5708,Malnutrition,Kwara,Ilorin West,0,0,1,0,0,0.0,0,0,0,Dec,2013,1,0.0,1.0,0,"Sunday, December 1, 2013",NGKW
5709,Malnutrition,Kwara,Irepodun,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGKW
5710,Malnutrition,Kwara,Irepodun,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGKW
5711,Malnutrition,Kwara,Irepodun,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGKW
5712,Malnutrition,Kwara,Irepodun,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGKW
5713,Malnutrition,Kwara,Irepodun,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGKW
5714,Malnutrition,Kwara,Irepodun,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGKW
5715,Malnutrition,Kwara,Irepodun,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGKW
5716,Malnutrition,Kwara,Irepodun,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGKW
5717,Malnutrition,Kwara,Irepodun,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGKW
5718,Malnutrition,Kwara,Irepodun,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGKW
5719,Malnutrition,Kwara,Irepodun,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGKW
5720,Malnutrition,Kwara,Irepodun,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGKW
5721,Malnutrition,Kwara,Isin,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGKW
5722,Malnutrition,Kwara,Isin,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGKW
5723,Malnutrition,Kwara,Isin,0,2,0,0,0,0.0,0,0,0,Mar,2013,2,0.0,2.0,0,"Friday, March 1, 2013",NGKW
5724,Malnutrition,Kwara,Isin,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGKW
5725,Malnutrition,Kwara,Isin,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGKW
5726,Malnutrition,Kwara,Isin,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGKW
5727,Malnutrition,Kwara,Isin,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGKW
5728,Malnutrition,Kwara,Isin,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGKW
5729,Malnutrition,Kwara,Isin,0,0,5,0,0,0.0,0,0,0,Sep,2013,5,0.0,5.0,0,"Sunday, September 1, 2013",NGKW
5730,Malnutrition,Kwara,Isin,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGKW
5731,Malnutrition,Kwara,Isin,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGKW
5732,Malnutrition,Kwara,Isin,0,3,0,0,0,0.0,0,0,0,Dec,2013,3,0.0,3.0,0,"Sunday, December 1, 2013",NGKW
5733,Malnutrition,Kwara,Kaiama,0,0,2,0,0,0.0,0,0,0,Jan,2013,2,0.0,2.0,0,"Tuesday, January 1, 2013",NGKW
5734,Malnutrition,Kwara,Kaiama,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGKW
5735,Malnutrition,Kwara,Kaiama,0,0,1,0,0,0.0,0,0,0,Mar,2013,1,0.0,1.0,0,"Friday, March 1, 2013",NGKW
5736,Malnutrition,Kwara,Kaiama,0,0,2,0,0,0.0,0,0,0,Apr,2013,2,0.0,2.0,0,"Monday, April 1, 2013",NGKW
5737,Malnutrition,Kwara,Kaiama,0,0,2,0,0,0.0,0,0,0,May,2013,2,0.0,2.0,0,"Wednesday, May 1, 2013",NGKW
5738,Malnutrition,Kwara,Kaiama,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGKW
5739,Malnutrition,Kwara,Kaiama,0,0,2,0,0,0.0,0,0,0,Jul,2013,2,0.0,2.0,0,"Monday, July 1, 2013",NGKW
5740,Malnutrition,Kwara,Kaiama,0,2,0,0,0,0.0,0,0,0,Aug,2013,2,0.0,2.0,0,"Thursday, August 1, 2013",NGKW
5741,Malnutrition,Kwara,Kaiama,0,0,2,0,0,0.0,0,0,0,Sep,2013,2,0.0,2.0,0,"Sunday, September 1, 2013",NGKW
5742,Malnutrition,Kwara,Kaiama,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGKW
5743,Malnutrition,Kwara,Kaiama,0,0,1,0,0,0.0,0,0,0,Nov,2013,1,0.0,1.0,0,"Friday, November 1, 2013",NGKW
5744,Malnutrition,Kwara,Kaiama,0,0,2,0,0,0.0,0,0,0,Dec,2013,2,0.0,2.0,0,"Sunday, December 1, 2013",NGKW
5745,Malnutrition,Kwara,Moro,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGKW
5746,Malnutrition,Kwara,Moro,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGKW
5747,Malnutrition,Kwara,Moro,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGKW
5748,Malnutrition,Kwara,Moro,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGKW
5749,Malnutrition,Kwara,Moro,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGKW
5750,Malnutrition,Kwara,Moro,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGKW
5751,Malnutrition,Kwara,Moro,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGKW
